repo	module	file_path	class_name	kind	extends	table_or_path	field_count	fields
pusher	api-dtos	api-dtos/src/main/java/cars/ship/pusher/dtos/in/loadmate/LoadMatePostingMessageDto.java	LoadMatePostingMessageDto	dto			7	action:String;objectType:String;objectId:String;shipperCompanyId:String;version:int;timestamp:Instant;event:LoadMatePostingEventObjectDto
pusher	api-dtos	api-dtos/src/main/java/cars/ship/pusher/dtos/in/loadmate/LoadMateQuoteManagerQuoteDto.java	LoadMateQuoteManagerQuoteDto	dto			5	providerId:String;providerName:String;providerProfilePictureUrl:String;processId:String;quoteDetails:Object
pusher	api-dtos	api-dtos/src/main/java/cars/ship/pusher/dtos/in/loadmate/LoadMatePostingV2MessageDto.java	LoadMatePostingV2MessageDto	dto			9	shipperCompanyId:String;action:String;actionData:Object;targetId:String;loadLeg:LinkedHashMap<String, Object>;timestamp:Instant;statuses:Object[];changedFields:String[];actor:Object
pusher	api-dtos	api-dtos/src/main/java/cars/ship/pusher/dtos/in/loadmate/LoadMateQuoteManagerMessageDto.java	LoadMateQuoteManagerMessageDto	dto			4	action:String;companyIds:String[];timestamp:Instant;quote:LoadMateQuoteManagerQuoteDto
pusher	api-dtos	api-dtos/src/main/java/cars/ship/pusher/dtos/in/loadmate/LoadMatePostingEventObjectDto.java	LoadMatePostingEventObjectDto	dto			1	value:Object
pusher	db-entities	db-entities/src/main/java/cars/ship/pusher/entities/UserEntity.java	UserEntity	jpa		users	9	id:String;externalUpdateTime:Instant;email:String;company:CompanyEntity;isActive:Boolean;phoneNumber:String;name:String;roles:UserRole[];primaryRole:UserRole
pusher	db-entities	db-entities/src/main/java/cars/ship/pusher/entities/CompanyEntity.java	CompanyEntity	jpa		company	3	id:String;externalUpdateTime:Instant;isSingleOwnerOperator:boolean
pusher	db-entities	db-entities/src/main/java/cars/ship/pusher/entities/EventSubscriptionEntity.java	EventSubscriptionEntity	jpa		event_subscription	8	id:String;externalId:String;company:CompanyEntity;sendNotification:Boolean;type:EventSubscriptionType;additionalData:String;sources:EventSubscriptionSourceEntity[];updateTime:Instant
pusher	db-entities	db-entities/src/main/java/cars/ship/pusher/entities/EventSubscriptionSourceEntity.java	EventSubscriptionSourceEntity	jpa		es_sources	6	id:String;_es:EventSubscriptionEntity;eventSubscriptionId:String;channel:NotificationChannel;ignoredObjectTypes:String;updateTime:Instant
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/infra/model/LoadMatePostingV2ProcessEventCommand.java	LoadMatePostingV2ProcessEventCommand	dto			2	message:LoadMatePostingV2MessageDto;orderingKey:String
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/infra/model/LoadboardProcessEventCommand.java	LoadboardProcessEventCommand	dto			0	
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/infra/model/LoadMateQuoteManagerProcessEventCommand.java	LoadMateQuoteManagerProcessEventCommand	dto			2	message:LoadMateQuoteManagerMessageDto;orderingKey:String
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/infra/model/UserManagementCompanyProcessEventCommand.java	UserManagementCompanyProcessEventCommand	dto			3	companyPubSubDto:V2CompanyPubSubDto;action:ServiceEventEnum;orderingKey:String
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/infra/model/CtmsProcessEventCommand.java	CtmsProcessEventCommand	dto			2	message:MessageObjectDto;orderingKey:String
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/infra/model/UserManagementUserProcessEventCommand.java	UserManagementUserProcessEventCommand	dto			3	user:V2UserAccountPubSubDto;action:ServiceEventEnum;orderingKey:String
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/infra/model/LoadMatePostingProcessEventCommand.java	LoadMatePostingProcessEventCommand	dto			2	message:LoadMatePostingMessageDto;orderingKey:String
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/infra/model/MetadataProcessEventCommand.java	MetadataProcessEventCommand	dto			0	
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/dtos/in/ChangeObjectDto.java	ChangeObjectDto	dto			0	
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/dtos/in/ActivityLogDto.java	ActivityLogDto	dto			18	id:String;eventType:String;eventTypeCategory:String;extraObject:Object;actorCompany:String;actorCompanyId:String;carrier:String;broker:String;shipper:String;timestamp:Instant;load:String;actor:String;carrierId:String;brokerId:String;shipperId:String;orderId:String;loadId:String;actorId:String
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/dtos/in/AttachmentDto.java	AttachmentDto	dto			5	type:String;vehicle:String;loadStatus:String;loadFlags:String[];loadAtgFieldsMasked:boolean
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/dtos/in/VehicleDto.java	VehicleDto	dto			2	load:String;loadAtgFieldsMasked:boolean
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/dtos/in/LocationRequestDto.java	LocationRequestDto	dto			0	
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/dtos/in/LoadboardPubSubMessageDto.java	LoadboardPubSubMessageDto	dto	PubSubMessageDto		0	
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/dtos/in/LoadDto.java	LoadDto	dto			16	isDemo:boolean;demoOwnerId:String;broker:String;shipperName:String;customerName:String;brokerLoadId:String;deliveryCity:String;pickupCity:String;totalPaymentToCarrier:Double;posting:PostingDto;status:String;flags:String[];forceDriverAssignment:Boolean;driverId:String;atgEnabled:boolean;atgFieldsMasked:boolean
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/dtos/in/ChangeDto.java	ChangeDto	dto			0	
pusher	event-listener	event-listener/src/main/java/cars/ship/pusher/listener/dtos/in/CtmsUserDto.java	CtmsUserDto	dto			11	id:String;userManagementId:String;companyUserManagementId:String;fullName:String;email:String;phoneNumber:String;primaryRole:String;isDriver:Boolean;isCompanyOwner:Boolean;isActive:Boolean;locationSharingStatus:String
pusher	commons	commons/src/main/java/cars/ship/pusher/shared/models/EventSubscription.java	EventSubscription	dto			0	
pusher	commons	commons/src/main/java/cars/ship/pusher/shared/models/RecipientFilter.java	RecipientFilter	dto			0	
pusher	commons	commons/src/main/java/cars/ship/pusher/shared/models/User.java	User	dto			0	
pusher	commons	commons/src/main/java/cars/ship/pusher/shared/models/EventSubscriptionsListDto.java	EventSubscriptionsListDto	dto			0	
pusher	commons	commons/src/main/java/cars/ship/pusher/shared/models/EventSubscriptionSource.java	EventSubscriptionSource	dto			0	
pusher	commons	commons/src/main/java/cars/ship/pusher/shared/models/NotificationRecipient.java	NotificationRecipient	dto			3	recipientType:RecipientType;recipientIds:String[];recipientFilter:RecipientFilter
pusher	commons	commons/src/main/java/cars/ship/pusher/shared/models/Company.java	Company	dto			0	
pusher	db-syncer	db-syncer/src/main/java/cars/ship/pusher/syncer/models/CompanyIntegrationSubscription.java	CompanyIntegrationSubscription	dto			3	companyId:String;type:IntegrationSubscriptionType;action:IntegrationSubscriptionActionType
pusher	db-syncer	db-syncer/src/main/java/cars/ship/pusher/syncer/dtos/db/DbCompanyDto.java	DbCompanyDto	dto			6	id:String;email:String;name:String;active:Boolean;singleOwnerOperator:boolean;lastModified:Instant
pusher	db-syncer	db-syncer/src/main/java/cars/ship/pusher/syncer/dtos/db/DbEventSubscriptionDto.java	DbEventSubscriptionDto	dto			6	id:long;companyId:String;externalId:String;sendNotification:Boolean;internal:Boolean;type:String
pusher	db-syncer	db-syncer/src/main/java/cars/ship/pusher/syncer/dtos/db/DbUserDto.java	DbUserDto	dto			9	id:String;name:String;email:String;phoneNumber:String;companyId:String;active:Boolean;roles:UserRoleEnum[];primaryRole:UserRoleEnum;lastModified:Instant
pusher	db-syncer	db-syncer/src/main/java/cars/ship/pusher/syncer/services/impl/EventSubscriptionsServiceImpl.java	EventSubscriptionsServiceImpl	dto			33	transactionalExecution:TransactionalExecution;repository:Repository;objectSerializer:ObjectSerializer;objectTypeForChannel:String[][];eventSubscription:EventSubscriptionEntity;externalId:String;companyId:String;eventSubscription:EventSubscriptionEntity;deletedEs:EventSubscription;eventSubscription:EventSubscriptionEntity;eventSubscription:EventSubscriptionEntity;newEntity:EventSubscriptionEntity;newVsUpdatedVsDeletedSources:AtomicReference<NewVsUpdatedVsDeletedSources>;finalEsId:String;oldEntity:EventSubscriptionEntity;entity:EventSubscriptionSourceEntity;res:EventSubscription;channels:NotificationChannel[];newVsUpdatedVsDeletedSources:NewVsUpdatedVsDeletedSources;eventSubscription:EventSubscriptionEntity;newSourceIds:String[];toDelete:EventSubscriptionSourceEntity[];existingSourceIds:String[];newSourcesForIds:EventSubscriptionSourceEntity[];toUpdateNew:EventSubscriptionSourceEntity[];toUpdateOld:EventSubscriptionSourceEntity[];oldEntity:EventSubscriptionSourceEntity;res:String[][];attachments:String[];loadLocationSharing:String[];loads:String[];revisions:String[];vehicles:String[]
pusher	db-syncer	db-syncer/src/main/java/cars/ship/pusher/syncer/rest/EventSubscriptionsController.java	EventSubscriptionsController	dto		{id}	1	eventSubscriptionsService:EventSubscriptionsService
pusher	db-syncer	db-syncer/src/main/java/cars/ship/pusher/syncer/rest/DashboardController.java	DashboardController	dto			2	resyncService:ResyncService;bus:EventBus
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/constants/Actions.java	Actions	dto			0	
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/constants/EventType.java	EventType	dto			0	
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/ctms/NegotiationNotification.java	NegotiationNotification	dto	BaseNotification		5	actionProcessors:ArrayList<Runnable>;notificationContent:PushNotificationContent;usersInNegotiation:String[];sendPushNotification:SendPushNotification;lastOffer:OfferVo
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/commands/SendPushNotification.java	SendPushNotification	dto	BaseDomainCommand		5	message:PushMessageVo;notificationContent:PushNotificationContent;title:String;body:String;demo:Boolean
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/commands/SendEmail.java	SendEmail	dto	BaseDomainCommand		1	message:MessageVo
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/commands/SendSocket.java	SendSocket	dto	BaseDomainCommand		3	message:SocketMessageVo;type:SocketTypeEnum;isGlobalEvent:boolean
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/commands/SendIntegrationNotification.java	SendIntegrationNotification	dto	BaseDomainCommand		0	
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/commands/SendPubSubNotification.java	SendPubSubNotification	dto	BaseDomainCommand		3	channel:NotificationChannel;message:T;objectType:String
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/PushMessageVo.java	PushMessageVo	dto			11	action:String;actorPk:String;objectType:String;objectPk:String;eventPk:String;parentType:String;parentPk:String;created:boolean;deleted:boolean;timestamp:Instant;changeFields:Object[]
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/SocketNotificationCreatedMessageVo.java	SocketNotificationCreatedMessageVo	dto			0	
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/MessageVo.java	MessageVo	dto			17	action:String;actorPk:String;actorUserManagementId:String;objectType:String;objectPk:String;eventPk:String;parentType:String;parentPk:String;created:boolean;deleted:boolean;timestamp:Instant;event:EventVo;changedFields:Object[];demo:boolean;demoOwnerId:String;brokerLoadId:String;drivers:String[]
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/CompanyVo.java	CompanyVo	dto			2	companyId:String;type:CompanyTypeEnum
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/SocketMetadataRestrictionMessageVo.java	SocketMetadataRestrictionMessageVo	dto			0	
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/SocketEventMessageVo.java	SocketEventMessageVo	dto			11	action:String;actorPk:String;objectType:String;objectPk:String;eventPk:String;parentType:String;parentPk:String;created:boolean;deleted:boolean;timestamp:Instant;changedFields:Object[]
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/EventVo.java	EventVo	dto			22	url:String;id:String;objectType:String;objectPk:String;created:boolean;deleted:boolean;newValue:Object;oldValue:Object;changedFields:String[];timestamp:Instant;action:String;ip:String;requestId:String;actor:String;carrier:String;shipper:String;actorId:String;carrierId:String;shipperId:String;shipperLoadId:String;carrierUserManagementId:String;shipperUserManagementId:String
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/IntegrationMessageVo.java	IntegrationMessageVo	dto			15	companyId:String;action:String;actor:String;actorPk:String;objectType:String;objectPk:String;url:String;eventPk:String;parentType:String;parentPk:String;created:Boolean;deleted:Boolean;timestamp:Instant;data:Object;event:EventVo
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/SocketNotificationUpdatedMessageVo.java	SocketNotificationUpdatedMessageVo	dto			0	
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/usermanagement/UserManagementMessageVo.java	UserManagementMessageVo	dto			6	action:String;objectType:UserManagementObjectType;objectId:String;companyId:String;timestamp:Instant;data:T
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/usermanagement/CompanyPubSubNotificationVo.java	CompanyPubSubNotificationVo	dto			1	actionEvents:String[][]
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/loadmate/LoadMateMessageVo.java	LoadMateMessageVo	dto			7	action:String;objectType:String;objectId:String;version:int;timestamp:Instant;shipperCompanyId:String;event:Object
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/loadmate/LoadMatePostingV2MessageVo.java	LoadMatePostingV2MessageVo	dto			7	action:String;actionData:Object;objectType:String;objectId:String;timestamp:Instant;shipperCompanyId:String;message:Object
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/loadmate/LoadMateQuoteManagerMessageVo.java	LoadMateQuoteManagerMessageVo	dto			7	action:String;objectType:String;objectId:String;version:int;timestamp:Instant;shipperCompanyId:String;event:Object
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/modeldata/VehicleModelDataVo.java	VehicleModelDataVo	dto			1	atgFieldsMasked:boolean
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/modeldata/LoadModelDataVo.java	LoadModelDataVo	dto			13	isDemo:boolean;demoOwnerId:String;broker:String;shipperName:String;customerName:String;brokerLoadId:String;deliveryCity:String;pickupCity:String;totalPaymentToCarrier:Double;postingVo:PostingVo;accepted:boolean;atgEnabled:boolean;atgFieldsMasked:boolean
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/modeldata/ActivityLogModelDataVo.java	ActivityLogModelDataVo	dto			18	id:String;eventType:String;eventTypeCategory:String;extraObject:Object;actorCompany:String;actorCompanyId:String;carrier:String;broker:String;shipper:String;timestamp:Instant;load:String;actor:String;carrierId:String;brokerId:String;shipperId:String;orderId:String;loadId:String;actorId:String
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/modeldata/NegotiationModelDataVo.java	NegotiationModelDataVo	dto			0	
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/modeldata/PostingVo.java	PostingVo	dto			2	status:String;notPublicEvent:boolean
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/modeldata/ChangeObjectVo.java	ChangeObjectVo	dto			0	
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/modeldata/AttachmentModelDataVo.java	AttachmentModelDataVo	dto			5	type:String;vehicle:String;loadStatus:String;loadFlags:String[];atgFieldsMasked:boolean
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/modeldata/CtmsUserVo.java	CtmsUserVo	dto			5	userManagementId:String;companyUserManagementId:String;fullName:String;email:String;isDriver:Boolean
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/modeldata/LoadboardPostingVo.java	LoadboardPostingVo	dto			0	
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/modeldata/LoadboardNegotiationVo.java	LoadboardNegotiationVo	dto			0	
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/modeldata/LocationRequestModelDataVo.java	LocationRequestModelDataVo	dto			1	receiver:String
pusher	domain	domain/src/main/java/cars/ship/pusher/domain/valueobjects/modeldata/ChangeModelDataVo.java	ChangeModelDataVo	dto			0	
pusher	notification-sender	notification-sender/src/main/java/cars/ship/pusher/sender/converters/PushNotificationConverter.java	PushNotificationConverter	dto			7	objectSerializer:ObjectSerializer;value:String;builder:PushMessageDtoBuilder;dtoBuilder:V2PushNotificationDataDtoBuilder;data:String[];changedFields:Object[];value:Object
quarkus-commons	quarkus-opentelemetry	quarkus-opentelemetry/src/main/java/cars/ship/commons/quarkus/QuarkusMdcData.java	QuarkusMdcData	dto			0	
quarkus-data-migration	runtime	runtime/src/main/java/ship/cars/quarkus/extensions/datamigration/runtime/entities/DataMigrationVersionEntity.java	DataMigrationVersionEntity	jpa		data_migration_versions	2	version:String;migratedAt:Instant
quarkus-extension-bootstrap	runtime	runtime/src/main/java/ship/cars/quarkus/extensions/bootstrap/BootstrapDto.java	BootstrapDto	dto			0	
quarkus-extension-firestore-storage	runtime	runtime/src/main/java/cars/ship/quarkus/extensions/firestore/storage/runtime/StorageKeyNotFoundException.java	StorageKeyNotFoundException	dto	RuntimeException		1	key:String
quarkus-extension-firestore-storage	runtime	runtime/src/main/java/cars/ship/quarkus/extensions/firestore/storage/runtime/StorageConcurrentModificationDetectedException.java	StorageConcurrentModificationDetectedException	dto	RuntimeException		2	key:String;version:long
quarkus-extension-firestore-storage	runtime	runtime/src/main/java/cars/ship/quarkus/extensions/firestore/storage/runtime/StorageKeyAlreadyExistsException.java	StorageKeyAlreadyExistsException	dto	RuntimeException		1	key:String
quarkus-extension-media-proxy	api-dtos	api-dtos/src/main/java/cars/ship/mediaproxy/dtos/MediaProxyKeyMetaDto.java	MediaProxyKeyMetaDto	dto	PropertiesBase		0	
quarkus-extension-media-proxy	api-dtos	api-dtos/src/main/java/cars/ship/mediaproxy/dtos/MediaProxyKeyRequestDto.java	MediaProxyKeyRequestDto	dto			0	
quarkus-extension-media-proxy	api-dtos	api-dtos/src/main/java/cars/ship/mediaproxy/dtos/MediaProxyKeyInfoDto.java	MediaProxyKeyInfoDto	dto			0	
quarkus-extension-media-proxy	api-dtos	api-dtos/src/main/java/cars/ship/mediaproxy/dtos/MediaProxyKeyResponseDto.java	MediaProxyKeyResponseDto	dto			0	
quarkus-extension-media-proxy	spring-client	spring-client/src/main/java/cars/ship/mediaproxy/spring/client/MediaProxyClientConfig.java	MediaProxyClientConfig	dto			0	
quarkus-extension-persistence	runtime	runtime/src/main/java/ship/cars/quarkus/extensions/persistence/services/TransactionalBatchesExecution.java	BatchConfig	dto			0	
quarkus-extension-webclient	runtime	runtime/src/main/java/ship/cars/quarkus/extensions/webclient/runtime/WebClientConfig.java	WebClientConfig	dto			14	objectSerializer:ObjectSerializer;defaultHeaders:MultiMap;connectTimeoutMs:Integer;readTimeoutMs:Integer;writeTimeoutMs:Integer;retryMaxAttempts:Integer;retryMinBackoff:Duration;retryMaxBackoff:Duration;retryJitterFactor:Double;retryOnExceptionClasses:Class<?>[];retryOnExceptionClassNames:String[];retryOnExceptionMessages:String[];retryOnBusinessRuleExceptions:Boolean;retryOnExceptions:Predicate<List<Throwable>>
quarkus-extension-webclient	runtime	runtime/src/main/java/ship/cars/quarkus/extensions/webclient/runtime/WebClientCallConfig.java	WebClientCallConfig	dto			0	
quarkus-imperative-boilerplate	api-dtos	api-dtos/src/main/java/cars/ship/boilerplate/dtos/CityRevDto.java	CityRevDto	dto			0	
quarkus-imperative-boilerplate	api-dtos	api-dtos/src/main/java/cars/ship/boilerplate/dtos/StateDto.java	StateDto	dto			0	
quarkus-imperative-boilerplate	api-dtos	api-dtos/src/main/java/cars/ship/boilerplate/dtos/StateRevDto.java	StateRevDto	dto			0	
quarkus-imperative-boilerplate	api-dtos	api-dtos/src/main/java/cars/ship/boilerplate/dtos/CityDto.java	CityDto	dto			0	
quarkus-imperative-boilerplate	api-dtos	api-dtos/src/main/java/cars/ship/boilerplate/dtos/pubsub/CommandPubSubDto.java	CommandPubSubDto	dto			0	
quarkus-imperative-boilerplate	db-entities	db-entities/src/main/java/cars/ship/boilerplate/entities/StateEntity.java	StateEntity	jpa	BaseDbEntity	states	2	name:String;region:String
quarkus-imperative-boilerplate	db-entities	db-entities/src/main/java/cars/ship/boilerplate/entities/CityEntity.java	CityEntity	jpa	BaseDbEntity	cities	1	name:String
quarkus-k8s-boilerplate	quarkus-k8s-boilerplate	src/main/java/cars/ship/boilerplate/dto/CityRevDto.java	CityRevDto	dto			0	
quarkus-k8s-boilerplate	quarkus-k8s-boilerplate	src/main/java/cars/ship/boilerplate/dto/StateDto.java	StateDto	dto			0	
quarkus-k8s-boilerplate	quarkus-k8s-boilerplate	src/main/java/cars/ship/boilerplate/dto/StateRevDto.java	StateRevDto	dto			0	
quarkus-k8s-boilerplate	quarkus-k8s-boilerplate	src/main/java/cars/ship/boilerplate/dto/CityDto.java	CityDto	dto			0	
quarkus-k8s-boilerplate	quarkus-k8s-boilerplate	src/main/java/cars/ship/boilerplate/dto/pubsub/CommandPubSubDto.java	CommandPubSubDto	dto			0	
quarkus-k8s-boilerplate	quarkus-k8s-boilerplate	src/main/java/cars/ship/boilerplate/entity/StateEntity.java	StateEntity	jpa	BaseDbEntity	states	2	name:String;region:String
quarkus-k8s-boilerplate	quarkus-k8s-boilerplate	src/main/java/cars/ship/boilerplate/entity/CityEntity.java	CityEntity	jpa	BaseDbEntity	cities	1	name:String
quarkus-pubsub	runtime	runtime/src/main/java/ship/cars/quarkus/extensions/pubsub/listener/PubSubMessageMeta.java	PubSubMessageMeta	dto			0	
quarkus-request-filter	runtime	runtime/src/main/java/ship/cars/quarkus/extensions/requestfilter/runtime/filter/PathParams.java	PathParams	dto			0	
quarkus-user-syncer	runtime	runtime/src/main/java/cars/ship/quarkus/extensions/usersyncer/dtos/CompanyDtoWrapper.java	CompanyDtoWrapper	dto			1	company:V2CompanyPubSubDto
quarkus-user-syncer	runtime	runtime/src/main/java/cars/ship/quarkus/extensions/usersyncer/dtos/UserAccountDtoWrapper.java	UserAccountDtoWrapper	dto			1	user:V2UserAccountPubSubDto
quarkus-user-syncer	runtime	runtime/src/main/java/cars/ship/quarkus/extensions/usersyncer/dtos/UserAccountEventDto.java	UserAccountEventDto	dto	EventDto		0	
quarkus-user-syncer	runtime	runtime/src/main/java/cars/ship/quarkus/extensions/usersyncer/dtos/EventDto.java	EventDto	dto			2	action:ServiceEventEnum;entity:T
quarkus-user-syncer	runtime	runtime/src/main/java/cars/ship/quarkus/extensions/usersyncer/dtos/CompanyEventDto.java	CompanyEventDto	dto	EventDto		0	
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/config/AppConfigImpl.java	AppConfigImpl	dto			34	idHashing:IdHashing;security:Security;db:Db;pubSub:PubSub;postingService:PostingService;userManagement:UserManagement;keycloakAdmin:KeycloakAdmin;unleash:Unleash;waitTime:WaitTime;dataOne:DataOne;corsAllowedOrigins:String[];salt:String;alphabet:String;subscriptions:String[];topics:String[];applicationSchema:String;serverUrl:String;realm:String;clientId:String;clientSecret:String;baseUrl:String;orderCreationUrl:String;fetchBatchOrdersUrl:String;findOrderUrl:String;baseUrl:String;companyEndpoint:String;appName:String;instanceId:String;apiUrl:String;clientSecret:String;toggles:String[];timeoutInMillis:long;baseUrl:String;token:String
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/DistanceDto.java	DistanceDto	dto			2	milesInMeters:Long;miles:String
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/GeoComponentDto.java	GeoComponentDto	dto			3	longName:String;shortName:String;types:String[]
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/DistanceInformationCollectionDto.java	DistanceInformationCollectionDto	dto			4	elements:DistanceInformationDto[];components:GeoComponentDto[];formattedAddress:String;geometry:GeometryDto
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/DistanceInformationDto.java	DistanceInformationDto	dto			2	distanceInformation:DistanceDto;status:String
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/GoogleDistanceResponseDto.java	GoogleDistanceResponseDto	dto			5	destinationAddresses:String[];originAddresses:String[];distanceCollections:DistanceInformationCollectionDto[];geocodingCollections:DistanceInformationCollectionDto[];status:String
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/GeometryDto.java	GeometryDto	dto			1	location:LocationDto
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/LocationDto.java	LocationDto	dto			2	latitude:String;longitude:String
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/providers/common/ProviderVehicleDto.java	ProviderVehicleDto	dto			0	
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/providers/common/ProviderContactDto.java	ProviderContactDto	dto			0	
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/providers/common/ProviderLocationDto.java	ProviderLocationDto	dto			0	
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/providers/common/response/ProviderQuoteResponseDto.java	ProviderQuoteResponseDto	dto			0	
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/providers/common/response/ProviderTransitTimeDto.java	ProviderTransitTimeDto	dto			3	minDays:int;maxDays:int;description:String
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/providers/common/response/ProviderOrderResponseDto.java	ProviderOrderResponseDto	dto			0	
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/providers/common/response/ProviderRateDto.java	ProviderRateDto	dto			0	
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/providers/common/request/ProviderOrderRequestDto.java	ProviderOrderRequestDto	dto			0	
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/providers/common/request/ProviderCancelOrderRequestDto.java	ProviderCancelOrderRequestDto	dto			0	
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/providers/common/request/ProviderQuoteRequestDto.java	ProviderQuoteRequestDto	dto			0	
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/providers/montway/MontwayCustomerContactDto.java	MontwayCustomerContactDto	dto	MontwayBaseContactDto		1	emailAddress:String
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/providers/montway/MontwayResponseDto.java	MontwayResponseDto	dto			4	orderId:String;orderRefId:String;quoteId:String;quoteRefId:String
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/providers/montway/MontwayCancelOrderRequestDto.java	MontwayCancelOrderRequestDto	dto			2	orderId:String;reason:String
quote-manager-backend	quote-manager-backend	src/main/java/cars/ship/quotemanager/application/adapters/out/clients/dto/providers/montway/MontwayMultiVehicleResponseDto.java	MontwayMultiVehicleResponseDto	dto	MontwayQuoteResponseDto		0	
